support,itemsets
0.5711585201188226,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F2_Apr'})"
0.5438833378341885,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F2_Apr'})"
0.553875236294896,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F2_Apr'})"
0.5573859033216311,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5644072373751012,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5419929786659465,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5700783148798272,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F2_Apr', 'F7_Apr'})"
0.5444234404536862,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F2_Apr', 'F7_Apr'})"
0.5511747231974075,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F2_Apr', 'F7_Apr'})"
0.563056980826357,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr'})"
0.5338914393734809,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr'})"
0.5495544153389144,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr'})"
0.5500945179584121,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F2_Apr'})"
0.5584661085606265,"frozenset({'F1_Apr', 'F4_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5584661085606265,"frozenset({'F1_Apr', 'F4_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5565757493923845,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5600864164191196,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5360518498514718,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5514447745071563,"frozenset({'F1_Apr', 'F4_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5536051849851472,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5554955441533892,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5349716446124764,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5503645692681609,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.5600864164191196,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.5322711315149878,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.5552254928436403,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F4_Apr', 'F5_Apr', 'F2_Apr'})"
0.5282203618687551,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F5_Apr', 'F2_Apr'})"
0.5371320550904672,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F5_Apr', 'F2_Apr'})"
0.5441533891439373,"frozenset({'F1_Apr', 'F4_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5476640561706724,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5479341074804213,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5263300027005131,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5409127734269511,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.5487442614096678,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.5217391304347826,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.5498244666486632,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F2_Apr'})"
0.520928976505536,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F2_Apr'})"
0.5295706184174993,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F2_Apr'})"
0.537402106400216,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5446934917634351,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5190386173372941,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5463137996219282,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F4_Apr', 'F2_Apr', 'F7_Apr'})"
0.5201188225762895,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F2_Apr', 'F7_Apr'})"
0.52470969484202,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F2_Apr', 'F7_Apr'})"
0.5441533891439373,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F2_Apr'})"
0.5130974885228193,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F2_Apr'})"
0.5274102079395085,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F2_Apr'})"
0.5230893869835269,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F2_Apr'})"
0.5606265190386174,"frozenset({'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5652173913043478,"frozenset({'F9_Apr', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5652173913043478,"frozenset({'F10_Apr', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5444234404536862,"frozenset({'Apr_1', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5581960572508776,"frozenset({'F9_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5654874426140967,"frozenset({'F10_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5395625168782069,"frozenset({'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5671077504725898,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.539292465568458,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5463137996219282,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5563056980826357,"frozenset({'F9_Apr', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.561166621658115,"frozenset({'F10_Apr', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5379422090197138,"frozenset({'Apr_1', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5654874426140967,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5406427221172023,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5433432352146907,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5627869295166081,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.532001080205239,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.5457736970024305,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.5422630299756954,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F5_Apr', 'F2_Apr'})"
0.5468539022414258,"frozenset({'F9_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5503645692681609,"frozenset({'F10_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5274102079395085,"frozenset({'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5581960572508776,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5328112341344855,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5341614906832298,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5530650823656494,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.5203888738860384,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.5322711315149878,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.535511747231974,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F2_Apr'})"
0.5506346205779098,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.522819335673778,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5301107210369971,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5344315419929787,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F2_Apr', 'F7_Apr'})"
0.5325411828247367,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F2_Apr'})"
0.555765595463138,"frozenset({'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5530650823656494,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5511747231974075,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5546853902241425,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5298406697272482,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5498244666486632,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5506346205779098,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5530650823656494,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5290305157980016,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5471239535511747,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr'})"
0.5560356467728869,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr'})"
0.5276802592492573,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr'})"
0.5522549284364029,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F4_Apr'})"
0.5222792330542804,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F4_Apr'})"
0.5333513367539833,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F4_Apr'})"
0.5409127734269511,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.5446934917634351,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.5438833378341885,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.5206589251957872,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.537402106400216,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr'})"
0.5425330812854442,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr'})"
0.5160680529300568,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr'})"
0.5452335943829327,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F4_Apr'})"
0.517418309478801,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F4_Apr'})"
0.5249797461517688,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F4_Apr'})"
0.5357817985417229,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F4_Apr', 'F7_Apr'})"
0.5419929786659465,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F4_Apr', 'F7_Apr'})"
0.5157980016203079,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F4_Apr', 'F7_Apr'})"
0.5441533891439373,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F4_Apr', 'F7_Apr'})"
0.5163381042398055,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F4_Apr', 'F7_Apr'})"
0.5217391304347826,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F4_Apr', 'F7_Apr'})"
0.5395625168782069,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F4_Apr'})"
0.5098568728058331,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F4_Apr'})"
0.5233594382932757,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F4_Apr'})"
0.5203888738860384,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F4_Apr'})"
0.5614366729678639,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5625168782068592,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5627869295166081,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5414528760464489,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5546853902241425,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5606265190386174,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5363219011612206,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5622468268971105,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr'})"
0.5333513367539833,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr'})"
0.5422630299756954,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr'})"
0.5563056980826357,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F7_Apr'})"
0.5603564677288685,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F7_Apr'})"
0.5371320550904672,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F7_Apr'})"
0.5644072373751012,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F7_Apr'})"
0.5363219011612206,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F7_Apr'})"
0.5414528760464489,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F7_Apr'})"
0.5603564677288685,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr'})"
0.5293005671077504,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr'})"
0.5436132865244396,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr'})"
0.5401026194977046,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr'})"
0.5452335943829327,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F7_Apr'})"
0.546583850931677,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F7_Apr'})"
0.52470969484202,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F7_Apr'})"
0.553875236294896,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F7_Apr'})"
0.5276802592492573,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F7_Apr'})"
0.5290305157980016,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F7_Apr'})"
0.5460437483121793,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr'})"
0.5157980016203079,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr'})"
0.5257899000810153,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr'})"
0.5295706184174993,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr'})"
0.5482041587901701,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F7_Apr'})"
0.5211990278152849,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F7_Apr'})"
0.5279503105590062,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F7_Apr'})"
0.5306508236564947,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F7_Apr'})"
0.5274102079395085,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr'})"
0.539292465568458,"frozenset({'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5395625168782069,"frozenset({'F9_Apr', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5384823116392115,"frozenset({'F10_Apr', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5130974885228193,"frozenset({'Apr_1', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5384823116392115,"frozenset({'F9_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5441533891439373,"frozenset({'F10_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5141776937618148,"frozenset({'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5417229273561976,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5101269241155819,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.517418309478801,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5360518498514718,"frozenset({'F9_Apr', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5409127734269511,"frozenset({'F10_Apr', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5120172832838239,"frozenset({'Apr_1', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5417229273561976,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5117472319740751,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5152578990008102,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.543073183904942,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr'})"
0.5093167701863354,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr'})"
0.5217391304347826,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr'})"
0.5147177963813124,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F5_Apr', 'F4_Apr'})"
0.5271401566297597,"frozenset({'F9_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.5293005671077504,"frozenset({'F10_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.5020253848231164,"frozenset({'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.5333513367539833,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.5039157439913584,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.5052660005401026,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.532001080205239,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr'})"
0.5074264110180935,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr'})"
0.5071563597083446,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F4_Apr'})"
0.5303807723467459,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F8_Apr', 'F4_Apr', 'F7_Apr'})"
0.5060761544693492,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F4_Apr', 'F7_Apr'})"
0.5060761544693492,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F7_Apr'})"
0.5060761544693492,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F4_Apr'})"
0.5438833378341885,"frozenset({'F9_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5455036456926816,"frozenset({'F10_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5206589251957872,"frozenset({'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5500945179584121,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5222792330542804,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5220091817445315,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5487442614096678,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5141776937618148,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5257899000810153,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5238995409127735,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F5_Apr'})"
0.5490143127194167,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F7_Apr'})"
0.5184985147177964,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F7_Apr'})"
