C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,Carrera,Campus,Sexo,Sem,Apr,labels
95.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,90.0,90.0,0.0,100.0,90.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,7,0.0,0,1.0,1,2
90.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,7,0.0,1,1.0,1,3
90.0,34.0,0.0,100.0,100.0,100.0,100.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,100.0,100.0,100.0,85.0,60.0,65.0,90.0,70.0,65.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,0,0.0,1,2.0,1,3
35.0,35.0,0.0,0.0,100.0,100.0,60.0,75.0,80.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,77.0,88.0,0.0,100.0,94.0,100.0,95.0,100.0,100.0,100.0,95.0,50.0,58.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5,0.0,0,1.0,0,0
10.0,55.0,90.0,100.0,100.0,100.0,60.0,75.0,60.0,60.0,100.0,20.0,100.0,74.0,93.0,95.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1,0.0,0,1.0,1,0
75.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,50.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,0.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,87.0,10,0.0,1,2.0,1,4
33.0,70.0,100.0,0.0,60.0,100.0,80.0,75.0,80.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,9,0.0,0,1.0,1,4
80.0,95.0,0.0,100.0,100.0,100.0,60.0,75.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,95.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0.0,1,1.0,1,0
100.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,67.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,90.0,100.0,70.0,85.0,100.0,90.0,95.0,90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,6,0.0,0,2.0,1,3
100.0,100.0,0.0,100.0,60.0,100.0,80.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,9,0.0,0,1.0,1,2
45.0,40.0,0.0,67.0,100.0,100.0,75.0,100.0,60.0,40.0,67.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43.0,5,0.0,1,2.0,0,3
98.0,75.0,0.0,100.0,100.0,100.0,80.0,75.0,80.0,100.0,100.0,80.0,100.0,0.0,100.0,0.0,89.0,63.0,80.0,72.0,49.0,0.0,0.0,80.0,90.0,80.0,100.0,100.0,100.0,100.0,95.0,50.0,0.0,0.0,0.0,100.0,100.0,87.0,100.0,100.0,100.0,76.0,10,0.0,0,1.0,1,4
69.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0,0.0,1,1.0,1,3
90.0,100.0,0.0,100.0,60.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,5,0.0,1,2.0,1,3
100.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,95.0,97.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,17,0.0,0,1.0,1,4
70.0,0.0,100.0,100.0,100.0,0.0,100.0,50.0,60.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,9,0.0,0,1.0,1,2
51.0,90.0,0.0,100.0,100.0,100.0,80.0,100.0,20.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,85.0,80.0,0.0,75.0,100.0,100.0,100.0,0.0,80.0,100.0,100.0,78.0,5,0.0,0,1.0,1,3
35.0,90.0,0.0,100.0,60.0,100.0,60.0,50.0,100.0,100.0,100.0,20.0,100.0,87.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,50.0,75.0,55.0,0.0,100.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,9,0.0,0,1.0,1,2
65.0,90.0,0.0,100.0,60.0,100.0,100.0,75.0,40.0,100.0,100.0,0.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,100.0,100.0,70.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.0,9,0.0,0,1.0,1,4
84.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,100.0,95.0,100.0,90.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,6,0.0,0,2.0,1,3
63.0,15.0,0.0,100.0,100.0,0.0,80.0,100.0,0.0,0.0,0.0,20.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,75.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5,0.0,0,1.0,0,0
48.0,0.0,90.0,100.0,60.0,100.0,60.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,85.0,0.0,71.0,100.0,0.0,100.0,100.0,86.0,100.0,90.0,95.0,100.0,100.0,70.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,46.0,8,0.0,1,1.0,0,3
90.0,65.0,0.0,100.0,100.0,100.0,75.0,100.0,80.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,100.0,100.0,90.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,11,0.0,1,2.0,1,4
100.0,100.0,0.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,80.0,100.0,92.0,0.0,100.0,100.0,87.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,7,0.0,0,1.0,1,2
100.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1,0.0,1,1.0,1,0
41.0,55.0,45.0,0.0,40.0,100.0,20.0,75.0,80.0,0.0,80.0,40.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,80.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,7,0.0,1,1.0,0,3
70.0,85.0,0.0,100.0,100.0,100.0,75.0,75.0,60.0,100.0,83.0,80.0,100.0,71.0,78.0,90.0,73.0,87.0,95.0,96.0,90.91,100.0,100.0,70.0,60.0,100.0,0.0,50.0,50.0,100.0,30.0,30.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,77.0,11,0.0,0,2.0,1,4
54.0,70.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,10,0.0,0,2.0,1,4
100.0,0.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,80.0,100.0,0.0,100.0,83.0,87.0,100.0,97.0,100.0,100.0,99.0,100.0,100.0,100.0,95.0,90.0,100.0,100.0,95.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,6,0.0,0,2.0,1,3
70.0,0.0,100.0,100.0,100.0,0.0,100.0,50.0,60.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,71.0,9,0.0,0,1.0,1,4
100.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,5,0.0,0,2.0,1,3
80.0,60.0,0.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,92.0,0.0,100.0,0.0,97.0,98.0,0.0,100.0,0.0,100.0,95.0,100.0,100.0,100.0,100.0,50.0,50.0,85.0,100.0,70.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,79.0,7,0.0,0,1.0,1,3
40.0,100.0,0.0,100.0,100.0,100.0,40.0,75.0,60.0,100.0,100.0,80.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,1,0.0,0,1.0,1,3
31.0,85.0,0.0,100.0,60.0,100.0,80.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,95.0,100.0,100.0,95.0,100.0,100.0,95.0,90.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,8,0.0,1,1.0,1,2
74.0,85.0,0.0,100.0,100.0,0.0,100.0,75.0,0.0,33.3,100.0,20.0,100.0,0.0,88.0,68.0,98.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,65.0,100.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4,0.0,0,1.0,1,0
80.0,0.0,100.0,100.0,100.0,100.0,60.0,75.0,60.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,83.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,7,0.0,0,1.0,1,3
42.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,95.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.0,1,0.0,0,1.0,1,3
38.0,0.0,95.0,100.0,20.0,0.0,60.0,0.0,0.0,40.0,50.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,95.0,0.0,90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,7,0.0,0,1.0,1,1
100.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,75.0,100.0,100.0,80.0,95.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,6,0.0,0,2.0,1,3
55.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,67.0,60.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,90.0,0.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,66.0,6,0.0,0,2.0,1,0
100.0,100.0,0.0,100.0,60.0,100.0,75.0,0.0,0.0,60.0,33.0,80.0,0.0,100.0,87.0,0.0,0.0,0.0,0.0,0.0,100.0,78.0,100.0,100.0,90.0,95.0,65.0,90.0,45.0,0.0,35.0,90.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,79.0,6,0.0,0,2.0,1,0
25.0,85.0,0.0,0.0,100.0,30.0,0.0,75.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,0.0,100.0,95.0,90.0,100.0,50.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,63.0,5,0.0,0,2.0,1,3
80.0,95.0,0.0,100.0,60.0,100.0,100.0,100.0,100.0,80.0,100.0,60.0,100.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,95.0,70.0,0.0,60.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,12,0.0,0,1.0,1,2
75.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,96.0,0.0,0.0,0.0,100.0,100.0,95.0,95.0,90.0,80.0,100.0,90.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,85.0,5,0.0,0,2.0,1,3
0.0,25.0,100.0,100.0,60.0,100.0,20.0,75.0,80.0,80.0,0.0,0.0,60.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,80.0,35.0,25.0,60.0,85.0,10.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10,0.0,0,1.0,1,1
43.0,85.0,0.0,100.0,60.0,100.0,0.0,75.0,60.0,100.0,100.0,40.0,100.0,95.0,96.0,100.0,100.0,100.0,100.0,98.0,0.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1,0.0,1,1.0,1,0
25.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,83.3,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,9,0.0,0,1.0,1,2
35.0,16.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,33.0,100.0,100.0,90.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6,0.0,0,2.0,0,1
100.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,95.0,100.0,100.0,95.0,99.0,100.0,98.0,100.0,100.0,100.0,100.0,0.0,95.0,95.0,95.0,100.0,100.0,100.0,0.0,85.0,100.0,100.0,100.0,64.0,0.0,100.0,0.0,0.0,90.0,6,0.0,0,2.0,1,3
98.0,55.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,83.0,4,0.0,1,1.0,1,3
55.0,0.0,0.0,100.0,100.0,0.0,80.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,90.0,100.0,0.0,0.0,0.0,0.0,35.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11,0.0,0,1.0,0,1
90.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,80.0,100.0,83.0,100.0,100.0,0.0,96.0,100.0,100.0,100.0,84.0,94.0,0.0,94.0,0.0,100.0,100.0,100.0,80.0,100.0,70.0,0.0,55.0,70.0,100.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,70.0,11,0.0,0,2.0,1,2
40.0,100.0,0.0,100.0,40.0,100.0,40.0,75.0,80.0,100.0,50.0,40.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,90.0,95.0,100.0,100.0,100.0,100.0,100.0,80.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,7,0.0,0,1.0,1,2
51.0,90.0,0.0,100.0,100.0,100.0,80.0,100.0,20.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,85.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,5,0.0,0,1.0,1,2
40.0,55.0,80.0,100.0,100.0,100.0,100.0,50.0,60.0,80.0,17.0,60.0,100.0,0.0,93.0,0.0,89.0,93.0,0.0,68.0,100.0,94.0,85.0,100.0,95.0,80.0,80.0,95.0,95.0,35.0,80.0,95.0,100.0,100.0,100.0,0.0,100.0,75.0,100.0,0.0,0.0,73.0,2,0.0,1,2.0,1,3
100.0,100.0,0.0,100.0,100.0,100.0,50.0,75.0,60.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.91,86.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,6,0.0,0,2.0,1,3
36.0,50.0,72.0,0.0,100.0,100.0,100.0,75.0,0.0,100.0,100.0,40.0,0.0,86.0,100.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,100.0,80.0,100.0,100.0,0.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5,0.0,0,1.0,1,0
26.0,15.0,0.0,100.0,100.0,100.0,80.0,75.0,40.0,20.0,20.0,40.0,100.0,86.0,100.0,100.0,100.0,100.0,84.0,92.0,100.0,100.0,100.0,60.0,85.0,35.0,65.0,85.0,0.0,0.0,50.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9,0.0,0,1.0,0,1
50.0,100.0,0.0,100.0,100.0,100.0,40.0,75.0,80.0,83.3,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,7,0.0,0,1.0,1,2
100.0,100.0,0.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,80.0,100.0,95.0,100.0,100.0,100.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,7,0.0,0,1.0,1,2
55.0,35.0,55.0,100.0,100.0,90.0,100.0,75.0,60.0,100.0,67.0,100.0,100.0,0.0,100.0,100.0,96.0,59.0,0.0,90.0,0.0,63.0,94.0,100.0,100.0,85.0,30.0,0.0,0.0,90.0,0.0,35.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,12,0.0,1,2.0,1,1
18.0,95.0,0.0,0.0,100.0,100.0,80.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,9,0.0,0,1.0,1,2
80.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,80.0,60.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,89.0,0.0,60.0,0.0,94.0,98.0,100.0,80.0,0.0,0.0,100.0,55.0,55.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,11,0.0,0,2.0,1,4
45.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,7,0.0,0,1.0,1,2
50.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,91.0,0.0,87.0,100.0,55.0,90.91,0.0,0.0,100.0,100.0,100.0,55.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,25.0,10,0.0,0,2.0,0,4
46.0,40.0,72.0,100.0,40.0,100.0,80.0,100.0,20.0,0.0,100.0,20.0,60.0,95.0,100.0,100.0,0.0,97.0,100.0,98.0,100.0,0.0,99.0,85.0,85.0,75.0,70.0,80.0,65.0,25.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1,0.0,0,1.0,1,0
62.0,100.0,0.0,0.0,75.0,100.0,60.0,75.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,7,0.0,0,1.0,1,3
12.0,5.0,0.0,100.0,100.0,0.0,60.0,50.0,40.0,33.3,0.0,0.0,60.0,90.0,0.0,85.0,76.0,99.0,74.0,97.0,100.0,100.0,100.0,95.0,100.0,55.0,100.0,55.0,40.0,100.0,55.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9,0.0,0,1.0,0,1
68.0,100.0,0.0,100.0,100.0,100.0,60.0,50.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.0,100.0,95.0,100.0,95.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,7,0.0,1,1.0,1,3
100.0,100.0,0.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,7,0.0,0,1.0,1,3
6.0,35.0,10.0,100.0,100.0,100.0,40.0,100.0,80.0,100.0,75.0,40.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,23.0,6,0.0,1,1.0,0,1
70.0,60.0,0.0,100.0,100.0,100.0,100.0,75.0,60.0,60.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,50.0,85.0,0.0,50.0,85.0,0.0,65.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,71.0,11,0.0,0,2.0,1,4
90.0,0.0,97.0,100.0,100.0,100.0,100.0,50.0,20.0,80.0,50.0,80.0,100.0,85.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,17,0.0,0,2.0,1,4
50.0,100.0,0.0,100.0,60.0,100.0,80.0,75.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,7,0.0,1,1.0,1,2
8.0,0.0,20.0,100.0,100.0,100.0,80.0,50.0,60.0,60.0,50.0,60.0,40.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,98.0,99.0,90.0,70.0,100.0,95.0,10.0,70.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8,0.0,0,1.0,0,1
